date,arpe_min,arpe_min_mi,aer_fixe,aer_plaf_seul,aer_plaf_couple,sr_fne,solid_fixe,solid_plaf_seul,solid_plaf_couple,sr_gr,gr_min,journ_fixe,journ_1,journ_2,journ_3,journ_4,journ_min_1,journ_min_2,journ_min_3,journ_min_4,journ_min,journ_min_prct,journ_max_prct,base_prct_3_6,base_prct_6_,base_prct,base_max,base_min_paris,base_min_p5000,base_min_m5000,sr_61,afd_fixe,ass_base,ass_maj,ass_plaf_seul,ass_plaf_couple,base_fixe_3_6,base_fixe_6_,base_min_0_3,base_min_3_,sr_alloc,ai_16_25,ai_16_techno,ai_femme_stage,ai_femme,ai_detenu,ai_service,ai_jeune_lic,ai_soutien,aide_pu_0_3,aide_pu_3_,aide_pu_maj
1983-04,,,,,,0.04,,,,0.04,109.64,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.49,5.49,14.53,14.53,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-05,,,,,,0.04,,,,0.04,109.64,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.49,5.49,14.53,14.53,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-06,,,,,,0.04,,,,0.04,109.64,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.49,5.49,14.53,14.53,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-07,,,,,,0.04,,,,0.04,109.64,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.49,5.49,14.53,14.53,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-08,,,,,,0.04,,,,0.04,109.64,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.49,5.49,14.53,14.53,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-09,,,,,,0.04,,,,0.04,109.64,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.9,,,,0.08,30.23,,,,,5.49,5.49,14.53,14.53,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-10,,,,,,0.04,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.8,,,,0.08,37.8,,,,,5.76,5.76,15.26,15.26,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-11,,,,,,0.04,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.8,,,,0.08,37.8,,,,,5.76,5.76,15.26,15.26,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1983-12,,,,,,0.04,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.8,,,,0.08,37.8,,,,,5.76,5.76,15.26,15.26,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1984-01,,,,,,0.04,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.8,,,,0.08,37.8,,,,,5.76,5.76,15.26,15.26,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1984-02,,,,,,0.04,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.8,,,,0.08,37.8,,,,,5.76,5.76,15.26,15.26,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1984-03,,,,,,0.04,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.42,0.42,,0.8,,,,0.08,37.8,,,,,5.76,5.76,15.26,15.26,0.04,33.88,,,67.57,6.86,,,,18.0,18.0,6.6
1984-04,17.68,8.84,,,,0.018,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,40.0,6.1,12.2,426.86,670.78,4.57,6.1,15.26,15.26,0.035,40.0,,,80.0,6.1,,,,18.0,18.0,6.6
1984-05,17.68,8.84,,,,0.018,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,40.0,6.1,12.2,426.86,670.78,4.57,6.1,15.26,15.26,0.035,40.0,,,80.0,6.1,,,,18.0,18.0,6.6
1984-06,17.68,8.84,,,,0.018,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,40.0,6.1,12.2,426.86,670.78,4.57,6.1,15.26,15.26,0.035,40.0,,,80.0,6.1,,,,18.0,18.0,6.6
1984-07,17.68,8.84,,,,0.018,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,40.0,6.1,12.2,426.86,670.78,4.57,6.1,15.26,15.26,0.035,40.0,,,80.0,6.1,,,,18.0,18.0,6.6
1984-08,17.68,8.84,,,,0.018,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,40.0,6.1,12.2,426.86,670.78,4.57,6.1,15.26,15.26,0.035,40.0,,,80.0,6.1,,,,18.0,18.0,6.6
1984-09,17.68,8.84,,,,0.018,,,,0.04,115.12,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,40.0,6.1,12.2,426.86,670.78,4.57,6.1,15.26,15.26,0.035,40.0,,,80.0,6.1,,,,18.0,18.0,6.6
1984-10,17.68,8.84,,,,0.022,,,,0.02,116.0,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,41.4,6.31,12.62,441.8,694.25,4.73,6.31,15.55,15.55,0.028,41.4,,,82.4,6.31,,,,18.0,18.0,6.6
1984-11,17.68,8.84,,,,0.022,,,,0.02,116.0,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,41.4,6.31,12.62,441.8,694.25,4.73,6.31,15.55,15.55,0.028,41.4,,,82.4,6.31,,,,18.0,18.0,6.6
1984-12,17.68,8.84,,,,0.022,,,,0.02,116.0,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,41.4,6.31,12.62,441.8,694.25,4.73,6.31,15.55,15.55,0.028,41.4,,,82.4,6.31,,,,18.0,18.0,6.6
1985-01,18.18,9.09,,,,0.028,,,,0.02,119.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,41.4,6.31,12.62,441.8,694.25,4.73,6.31,15.55,15.55,0.028,41.4,,,82.4,6.31,,,,18.0,18.0,6.6
1985-02,18.18,9.09,,,,0.028,,,,0.02,119.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,41.4,6.31,12.62,441.8,694.25,4.73,6.31,15.55,15.55,0.028,41.4,,,82.4,6.31,,,,18.0,18.0,6.6
1985-03,18.18,9.09,,,,0.028,,,,0.02,119.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,41.4,6.31,12.62,441.8,694.25,4.73,6.31,15.55,15.55,0.028,41.4,,,82.4,6.31,,,,18.0,18.0,6.6
1985-04,18.18,9.09,,,,0.028,,,,0.02,119.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,43.0,6.56,13.11,458.87,721.08,4.89,6.52,15.55,15.55,0.0245,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-05,18.18,9.09,,,,0.028,,,,0.02,119.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,43.0,6.56,13.11,458.87,721.08,4.89,6.52,15.55,15.55,0.0245,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-06,18.18,9.09,,,,0.028,,,,0.02,119.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,43.0,6.56,13.11,458.87,721.08,4.89,6.52,15.55,15.55,0.0245,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-07,18.69,9.34,,,,0.028,,,,0.023,122.2,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,43.0,6.56,13.11,458.87,721.08,4.89,6.52,15.55,15.55,0.0245,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-08,18.69,9.34,,,,0.028,,,,0.023,122.2,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,43.0,6.56,13.11,458.87,721.08,4.89,6.52,15.55,15.55,0.0245,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-09,18.69,9.34,,,,0.028,,,,0.023,122.2,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.6,0.75,,,,0.08,43.0,6.56,13.11,458.87,721.08,4.89,6.52,15.55,15.55,0.0245,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-10,18.69,9.34,,,,0.028,,,,0.023,122.2,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,15.94,15.94,0.025,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-11,18.69,9.34,,,,0.028,,,,0.023,122.2,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,15.94,15.94,0.025,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1985-12,18.69,9.34,,,,0.028,,,,0.023,122.2,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,15.94,15.94,0.025,41.4,,,86.0,6.56,,,,18.0,18.0,6.6
1986-01,18.93,9.47,,,,0.013,,,,0.018,124.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,15.94,15.94,0.025,41.4,,,87.4,6.66,,,,18.0,18.0,6.6
1986-02,18.93,9.47,,,,0.013,,,,0.018,124.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,15.94,15.94,0.025,41.4,,,87.4,6.66,,,,18.0,18.0,6.6
1986-03,18.93,9.47,,,,0.013,,,,0.018,124.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.42,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,15.94,15.94,0.025,41.4,,,87.4,6.66,,,,18.0,18.0,6.6
1986-04,18.93,9.47,,,,0.013,,,,0.018,124.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,16.08,16.08,0.0,41.4,,,87.4,6.66,,,,18.0,18.0,6.6
1986-05,18.93,9.47,,,,0.013,,,,0.018,124.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,16.08,16.08,0.0,41.4,,,87.4,6.66,,,,18.0,18.0,6.6
1986-06,18.93,9.47,,,,0.013,,,,0.018,124.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,63.0,6.56,13.11,458.87,721.08,5.02,6.69,16.08,16.08,0.0,41.4,,,87.4,6.66,,,,18.0,18.0,6.6
1986-07,18.93,9.47,,,,0.0,,,,0.005,125.02,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.02,6.69,16.08,16.08,0.0,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1986-08,18.93,9.47,,,,0.0,,,,0.005,125.02,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.02,6.69,16.08,16.08,0.0,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1986-09,18.93,9.47,,,,0.0,,,,0.005,125.02,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.02,6.69,16.08,16.08,0.0,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1986-10,19.03,9.51,,,,0.005,,,,0.005,125.02,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.11,6.81,16.41,16.41,0.018,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1986-11,19.03,9.51,,,,0.005,,,,0.005,125.02,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.11,6.81,16.41,16.41,0.018,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1986-12,19.03,9.51,,,,0.005,,,,0.005,125.02,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.11,6.81,16.41,16.41,0.018,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-01,19.37,9.68,,,,0.018,,,,0.012,126.52,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.11,6.81,16.41,16.41,0.018,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-02,19.37,9.68,,,,0.018,,,,0.012,126.52,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.11,6.81,16.41,16.41,0.018,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-03,19.37,9.68,,,,0.018,,,,0.012,126.52,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,64.48,6.56,13.11,458.87,721.08,5.11,6.81,16.41,16.41,0.018,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-04,19.37,9.68,,,,0.018,,,,0.012,126.52,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,66.8,9.83,14.12,688.31,1081.63,5.21,6.94,16.72,16.72,0.015,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-05,19.37,9.68,,,,0.018,,,,0.012,126.52,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,66.8,9.83,14.12,688.31,1081.63,5.21,6.94,16.72,16.72,0.015,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-06,19.37,9.68,,,,0.018,,,,0.012,126.52,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,66.8,9.83,14.12,688.31,1081.63,5.21,6.94,16.72,16.72,0.015,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-07,19.56,9.78,,,,0.01,,,,0.0175,128.75,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,66.8,9.83,14.12,688.31,1081.63,5.21,6.94,16.72,16.72,0.015,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-08,19.56,9.78,,,,0.01,,,,0.0175,128.75,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,66.8,9.83,14.12,688.31,1081.63,5.21,6.94,16.72,16.72,0.015,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-09,19.56,9.78,,,,0.01,,,,0.0175,128.75,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,66.8,9.83,14.12,688.31,1081.63,5.21,6.94,16.72,16.72,0.015,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-10,19.56,9.78,,,,0.01,,,,0.0175,128.75,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-11,19.56,9.78,,,,0.01,,,,0.0175,128.75,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1987-12,19.56,9.78,,,,0.01,,,,0.0175,128.75,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-01,20.07,10.04,,,,0.026,,,,0.015,130.68,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-02,20.07,10.04,,,,0.026,,,,0.015,130.68,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-03,20.07,10.04,,,,0.026,,,,0.015,130.68,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-04,20.07,10.04,,,,0.026,,,,0.015,130.68,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-05,20.07,10.04,,,,0.026,,,,0.015,130.68,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-06,20.07,10.04,,,,0.026,,,,0.015,130.68,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-07,20.33,10.17,,,,0.013,,,,0.0165,132.84,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-08,20.33,10.17,,,,0.013,,,,0.0165,132.84,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-09,20.33,10.17,,,,0.013,,,,0.0165,132.84,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.3,7.06,17.0,17.0,0.017,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-10,20.33,10.17,,,,0.013,,,,0.0165,132.84,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,9.83,14.12,688.31,1081.63,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-11,20.33,10.17,,,,0.013,,,,0.0165,132.84,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1988-12,20.33,10.17,,,,0.013,,,,0.0165,132.84,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-01,20.6,10.3,,,,0.013,,,,0.013,134.57,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-02,20.6,10.3,,,,0.013,,,,0.013,134.57,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-03,20.6,10.3,,,,0.013,,,,0.013,134.57,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-04,20.6,10.3,,,,0.013,,,,0.013,134.57,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-05,20.6,10.3,,,,0.013,,,,0.013,134.57,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-06,20.6,10.3,,,,0.013,,,,0.013,134.57,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-07,20.84,10.42,,,,0.012,,,,0.021,137.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-08,20.84,10.42,,,,0.012,,,,0.021,137.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-09,20.84,10.42,,,,0.012,,,,0.021,137.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.3,0.4,0.57,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.45,7.27,17.56,17.56,0.03,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-10,20.84,10.42,,,,0.012,,,,0.021,137.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.303,0.404,0.574,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.66,7.55,18.26,18.26,0.036,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-11,20.84,10.42,,,,0.012,,,,0.021,137.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.303,0.404,0.574,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.66,7.55,18.26,18.26,0.036,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1989-12,20.84,10.42,,,,0.012,,,,0.021,137.4,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.303,0.404,0.574,0.75,,,,0.08,67.94,10.13,14.54,708.9,1113.99,5.66,7.55,18.26,18.26,0.036,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1990-01,21.29,10.65,,,,0.0215,,,,0.016,139.6,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.303,0.404,0.574,0.75,,,,0.08,68.29,10.41,14.95,728.75,1145.18,5.66,7.55,18.26,18.26,0.036,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
1990-02,21.29,10.65,,,,0.0215,,,,0.016,139.6,34.5,0.65,0.6,,,0.75,0.7,0.65,0.6,0.9,0.7,0.8,0.303,0.404,0.574,0.75,,,,0.08,68.29,10.41,14.95,728.75,1145.18,5.66,7.55,18.26,18.26,0.036,41.4,,,88.8,6.77,,,,18.0,18.0,6.6
