date,enf1,enf2,enf3,enf4,txenf2,txenf3,txenf4,im_plancher,im_plafond,pt_indice_euro,pt_indice_nominal,smic_h,htp,smic_m,GMR1,GMR2,GMR3,GMR4,GMR5,smig_h_sans_ab,smig_h_ab_max,smig_brut
1996-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.72,169.0,6374.679999999999,,,,,,,,
1996-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1996-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1996-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1996-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1996-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1996-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1997-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1997-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.1557,322.44,37.91,169.0,6406.789999999999,,,,,,,,
1997-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,37.91,169.0,6406.789999999999,,,,,,,,
1997-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,37.91,169.0,6406.789999999999,,,,,,,,
1997-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,37.91,169.0,6406.789999999999,,,,,,,,
1997-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,37.91,169.0,6406.789999999999,,,,,,,,
1997-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,39.43,169.0,6663.67,,,,,,,,
1997-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,39.43,169.0,6663.67,,,,,,,,
1997-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.4011,324.05,39.43,169.0,6663.67,,,,,,,,
1997-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.648,325.67,39.43,169.0,6663.67,,,,,,,,
1997-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.648,325.67,39.43,169.0,6663.67,,,,,,,,
1997-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.648,325.67,39.43,169.0,6663.67,,,,,,,,
1998-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.648,325.67,39.43,169.0,6663.67,,,,,,,,
1998-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.648,325.67,39.43,169.0,6663.67,,,,,,,,
1998-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,49.648,325.67,39.43,169.0,6663.67,,,,,,,,
1998-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,39.43,169.0,6663.67,,,,,,,,
1998-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,39.43,169.0,6663.67,,,,,,,,
1998-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,39.43,169.0,6663.67,,,,,,,,
1998-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,40.22,169.0,6797.179999999999,,,,,,,,
1998-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,40.22,169.0,6797.179999999999,,,,,,,,
1998-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,40.22,169.0,6797.179999999999,,,,,,,,
1998-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.0459,328.28,40.22,169.0,6797.179999999999,,,,,,,,
1998-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.2929,329.9,40.22,169.0,6797.179999999999,,,,,,,,
1998-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.2929,329.9,40.22,169.0,6797.179999999999,,,,,,,,
1999-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.2929,329.9,40.22,169.0,6797.179999999999,,,,,,,,
1999-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.2929,329.9,40.22,169.0,6797.179999999999,,,,,,,,
1999-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,446.0,716.0,50.2929,329.9,40.22,169.0,6797.179999999999,,,,,,,,
1999-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.22,169.0,6797.179999999999,,,,,,,,
1999-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.22,169.0,6797.179999999999,,,,,,,,
1999-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.22,169.0,6797.179999999999,,,,,,,,
1999-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.72,169.0,6881.679999999999,,,,,,,,
1999-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.72,169.0,6881.679999999999,,,,,,,,
1999-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.72,169.0,6881.679999999999,,,,,,,,
1999-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.72,169.0,6881.679999999999,,,,,,,,
1999-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.5444,331.55,40.72,169.0,6881.679999999999,,,,,,,,
1999-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,,,,,,,,
2000-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,6797.18,6881.68,,,,,,
2000-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,6797.18,6881.68,,,,,,
2000-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,6797.18,6881.68,,,,,,
2000-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,6797.18,6881.68,,,,,,
2000-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,6797.18,6881.68,,,,,,
2000-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,40.72,169.0,6881.679999999999,6797.18,6881.68,,,,,,
2000-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2000-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2000-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2000-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2000-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,50.9469,334.19,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2000-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.2015,335.86,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-01,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.2015,335.86,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-02,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.2015,335.86,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-03,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.2015,335.86,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-04,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.2015,335.86,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-05,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.4576,337.54,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-06,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.4576,337.54,42.02,169.0,7101.38,6895.74,6981.46,7101.38,,,,,
2001-07,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.4576,337.54,43.72,151.67,6631.0124,7092.27,7180.83,7303.97,7388.68,,,,
2001-08,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.4576,337.54,43.72,151.67,6631.0124,7092.27,7180.83,7303.97,7388.68,,,,
2001-09,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.4576,337.54,43.72,151.67,6631.0124,7092.27,7180.83,7303.97,7388.68,,,,
2001-10,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.4576,337.54,43.72,151.67,6631.0124,7092.27,7180.83,7303.97,7388.68,,,,
2001-11,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.8174,339.9,43.72,151.67,6631.0124,7092.27,7180.83,7303.97,7388.68,,,,
2001-12,180.0,840.0,1200.0,360.0,0.03,0.08,0.06,447.0,716.0,51.8174,339.9,43.72,151.67,6631.0124,7092.27,7180.83,7303.97,7388.68,,,,
2002-01,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,51.8174,339.9,6.67,151.67,1011.6388999999999,1081.26,1094.65,1113.45,1127.23,,,,
2002-02,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,51.8174,339.9,6.67,151.67,1011.6388999999999,1081.26,1094.65,1113.45,1127.23,,,,
2002-03,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.67,151.67,1011.6388999999999,1081.26,1094.65,1113.45,1127.23,,,,
2002-04,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.67,151.67,1011.6388999999999,1081.26,1094.65,1113.45,1127.23,,,,
2002-05,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.67,151.67,1011.6388999999999,1081.26,1094.65,1113.45,1127.23,,,,
2002-06,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.67,151.67,1011.6388999999999,1081.26,1094.65,1113.45,1127.23,,,,
2002-07,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2002-08,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2002-09,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2002-10,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2002-11,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.1284,52.1284,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2002-12,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-01,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-02,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-03,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-04,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-05,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-06,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,6.83,151.67,1035.9061,1100.67,1114.35,1133.49,1147.52,1154.27,,,
2003-07,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2003-08,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2003-09,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2003-10,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2003-11,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2003-12,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.4933,52.4933,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2004-01,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.7558,52.7558,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2004-02,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.7558,52.7558,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2004-03,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.7558,52.7558,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2004-04,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.7558,52.7558,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
2004-05,2.29,10.67,15.24,4.57,0.03,0.08,0.06,448.0,716.0,52.7558,52.7558,7.19,151.67,1090.5073,1136.15,1145.54,1158.52,1168.16,1172.74,,,
